Fecha;Ley Cu;Ley Fe;Ley CuS;Razon Solubilidad;Recuperacion;Contenido Arcillas;Dureza Mineral
15-02-21;0.841089336;0.99;0.114106379;13.5664993;84.50705271;Media;Media
16-02-21;0.993421266;0.99;0.141030361;14.19643066;81.73233993;Media;Media
17-02-21;0.737800512;0.99;0.093932003;12.73135509;81.73233993;Media;Media
18-02-21;0.626958841;0.99;0.072007089;11.48513813;81.73233993;Media;Media
19-02-21;0.72496622;0.99;0.088044695;12.14466177;81.73233993;Media;Media
20-02-21;1.077657926;1.2;0.143208907;13.28890209;83.19633187;Media;Baja
21-02-21;1.135497651;1.2;0.131186287;11.55319757;83.19633187;Media;Baja
24-02-21;1.135497651;1.2;0.131186287;11.55319757;83.19633187;Media;Baja
25-02-21;0.705352946;1.2;0.077561154;10.99607716;81.7386038;Media;Baja
26-02-21;0.903749979;1.23;0.131598639;14.56139886;82.35589719;Media;Baja
27-02-21;1.290883819;1.19;0.176559041;13.67737656;83.55204455;Media;Baja
28-02-21;1.148386627;1.29;0.1421969;12.38231941;83.89777312;Alta;Baja
01-03-21;0.802263464;1.544644453;0.088966408;11.08942539;84.58098784;Media;Baja
02-03-21;0.803917326;1.521997174;0.091932403;11.43555438;85.46256963;Media;Baja
03-03-21;0.88037414;1.103455196;0.10572106;12.00865124;82.72040039;Media;Baja
04-03-21;0.88430383;1.785157341;0.107326365;12.13682005;86.04343049;Media;Baja
05-03-21;0.891579792;1.36808707;0.107562178;12.06422345;83.05463407;Media;Baja
06-03-21;1.037561188;1.053324393;0.138805138;13.37801946;82.86117492;Media;Baja
07-03-21;0.992;1.04;0.153;15.4233871;86.88632042;Media;Baja
08-03-21;1.0598858;0.906;0.155208581;14.64389664;86.12950062;Media;Baja
09-03-21;1.173538761;1.132320313;0.150668932;12.83885431;86.12950062;Media;Baja
10-03-21;0.868896605;0.833;0.111193398;12.79708048;82.01209154;Media;Baja
11-03-21;0.856684055;0.84;0.095621888;11.16186154;82.01209154;Media;Baja
12-03-21;0.667223742;0.862277228;0.064040989;9.598127971;83.92542578;Media;Baja
13-03-21;1.253120925;0.977;0.124771355;9.956848767;83.92542578;Media;Baja
14-03-21;0.982964916;0.993284107;0.089715013;9.12698022;85.97494821;Media;Baja
15-03-21;1.063008938;1.01233226;0.103294559;9.717186268;84.53670587;Media;Baja
16-03-21;0.824129674;0.751447552;0.065213825;7.913053911;87.4442383;Media;Baja
17-03-21;0.866519141;0.996873516;0.074740737;8.625399385;86.84705043;Media;Baja
18-03-21;0.75574876;1.156927005;0.067732049;8.962244108;86.14420608;Media;Baja
19-03-21;0.618150665;1.09912981;0.080361376;13.00028956;85.77576665;Media;Baja
20-03-21;0.668257133;1.463162336;0.074197442;11.10312761;85.82649065;Media;Baja
21-03-21;0.805303776;1.820321749;0.08336719;10.35226608;86.25276517;Media;Baja
22-03-21;0.684697536;1.368370391;0.076271956;11.13951082;86.56222194;Media;Baja
23-03-21;0.905623437;0.996873516;0.109457444;12.08641907;81.38589719;Media;Baja
24-03-21;0.59892548;1.834018259;0.057080865;9.530545485;82.93481789;Media;Media
25-03-21;0.610867375;1.63;0.046959407;7.687332556;81.38589719;Media;Media
26-03-21;0.935;0.996873516;0.11;11.76470588;84.14104191;Media;Media
27-03-21;0.952570788;1.312608488;0.097474483;10.23278105;84.29589719;Media;Baja
28-03-21;0.901917745;1.56;0.089383785;9.910414305;83.18373623;Media;Baja
29-03-21;0.589290348;1.32;0.055599955;9.435069721;81.68686331;Media;Baja
30-03-21;0.870174547;1;0.091121913;10.47168221;84.29589719;Media;Baja
31-03-21;0.766586862;1;0.074407831;9.706379642;84.29589719;Media;Baja
01-04-21;0.692054856;1.147329565;0.070879486;10.24188841;83.9871359;Media;Alta
02-04-21;0.641081338;1.214995279;0.063349764;9.881704643;84.21104093;Media;Alta
03-04-21;0.693412301;1.040073599;0.04917483;7.091715879;84.41533995;Media;Alta
04-04-21;0.905103798;1.164780482;0.112464218;12.42556032;84.41826942;Media;Alta
05-04-21;0.748000511;1.213130786;0.077084474;10.30540386;84.20773378;Media;Alta
06-04-21;0.720052176;1.255944018;0.082357526;11.43771642;83.92774888;Media;Alta
07-04-21;0.768637168;1.188169339;0.094876029;12.34340894;84.32398682;Media;Alta
08-04-21;0.790633993;1.186831728;0.099525974;12.58812228;84.31008298;Media;Alta
09-04-21;0.726263883;1.137197869;0.088574518;12.19591396;84.08615232;Media;Alta
10-04-21;0.796348431;1.188169339;0.100508369;12.6211549;84.32398682;Media;Alta
11-04-21;0.58874363;1.381621159;0.064680627;10.98621259;83.24285806;Media;Alta
12-04-21;0.791126834;1.218957907;0.092194622;11.65358297;84.52250345;Media;Alta
13-04-21;0.614740796;1.100769449;0.07175487;11.67237817;84.66951343;Media;Alta
14-04-21;0.595888354;1.154764216;0.066744375;11.20081877;85.15828005;Media;Alta
15-04-21;0.766920403;1.879106656;0.071692481;9.348099371;83.63939879;Media;Baja
16-04-21;0.65603623;1.640647959;0.073412014;11.19023777;83.58096305;Media;Media
17-04-21;0.490211509;1.399183367;0.051845043;10.57605576;82.2768632;Media;Alta
18-04-21;0.496497319;0.97845106;0.049305573;9.930682581;81.94697493;Media;Alta
19-04-21;0.555867048;1.061691416;0.057387324;10.32392981;83.09964408;Media;Alta
20-04-21;0.569404771;1.061691416;0.054983137;9.656248033;83.09964408;Media;Alta
21-04-21;0.541776958;0.994622825;0.054211521;10.00624344;82.85875128;Media;Alta
22-04-21;0.529547981;0.914256029;0.05003872;9.449326978;83.09371267;Media;Alta
23-04-21;0.488950302;1.008123473;0.046461981;9.502393371;82.8698469;Media;Alta
24-04-21;0.469762712;1.079947149;0.046513022;9.901386587;82.49788819;Media;Alta
25-04-21;0.519317254;1.093954128;0.052793282;10.16590185;82.9033976;Media;Alta
26-04-21;0.432496863;0.846;0.043596861;10.0802722;83.44854006;Media;Alta
27-04-21;0.465811678;0.764016954;0.044803851;9.61844741;84.65800364;Media;Alta
28-04-21;0.519422594;0.709;0.053192636;10.24072431;82.76759048;Media;Alta
29-04-21;0.734568467;0.88;0.07149282;9.732628537;87.00579528;Media;Alta
30-04-21;0.411601665;0.925;0.044202454;10.73913385;83.47139719;Baja;Alta
01-05-21;0.446565267;0.891;0.048397552;10.83773322;85.96403183;Media;Alta
02-05-21;0.915953671;0.92;0.083558182;9.122533647;88.17589719;Media;Alta
03-05-21;1.002000714;1.02;0.085801925;8.56306029;86.49779719;Media;Alta
04-05-21;0.649379817;0.679617021;0.064488239;9.930742656;87.48254168;Media;Alta
05-05-21;0.44976346;0.791201001;0.053793891;11.96048491;86.22374537;Media;Alta
06-05-21;0.485621005;0.779108749;0.048760674;10.04089068;84.29558317;Media;Alta
07-05-21;0.466446765;0.862391666;0.047688345;10.22374866;81.21319783;Media;Alta
08-05-21;0.481892223;0.853753927;0.048106395;9.98281204;83.94363904;Media;Alta
09-05-21;0.488891127;0.870544485;0.052464433;10.73131225;84.12564947;Media;Alta
10-05-21;0.488404922;0.853753927;0.051241896;10.49168299;83.94363904;Media;Alta
11-05-21;0.598098835;1.018445066;0.062097242;10.38243818;83.93747887;Media;Media
12-05-21;0.432068105;0.845459455;0.042548487;9.84763429;86.01142159;Media;Alta
13-05-21;0.497751206;1.014311487;0.037867951;7.607806978;83.98115712;Media;Alta
14-05-21;0.50166512;1.00281728;0.049934524;9.953756306;82.2259975;Media;Alta
15-05-21;0.475201158;1.014311487;0.049507549;10.41822984;81.14789719;Media;Media
16-05-21;0.548866678;1.001883006;0.052950623;9.647264965;77.83762308;Media;Alta
17-05-21;0.497961587;0.979409357;0.051032168;10.24821372;80.92644825;Media;Media
18-05-21;0.479790808;1.014311487;0.049696912;10.35803751;81.14789719;Media;Media
19-05-21;0.631072016;0.806498867;0.048307646;7.654854684;83.84752256;Media;Alta
20-05-21;0.578252271;0.842317326;0.058111936;10.04958207;84.68589719;Media;Alta
21-05-21;0.542223831;0.829047619;0.055416592;10.22024277;86.08589719;Media;Alta
22-05-21;0.805715101;0.8433;0.086113047;10.68777871;86.38589719;Media;Alta
23-05-21;0.926360297;0.864142857;0.10477078;11.30993857;82.98073643;Media;Media
24-05-21;0.877839807;0.983896104;0.085590647;9.750144204;82.28589719;Media;Baja
25-05-21;1.245145003;1.04;0.130904745;10.51321287;81.58589719;Media;Baja
26-05-21;1.110309114;1.11;0.147310425;13.26751475;75.00736793;Media;Baja
27-05-21;1.216674515;0.97809779;0.172018679;14.13843032;83.28340879;Media;Baja
28-05-21;0.89599289;0.900125934;0.107780674;12.02918853;83.28116814;Media;Baja
29-05-21;0.958325783;1.3;0.108796722;11.35279084;83.70995128;Media;Alta
30-05-21;0.992229861;1.13;0.10295529;10.37615313;81.19393046;Media;Baja
31-05-21;1.217607849;1.05;0.154179562;12.66249735;83.72514247;Media;Alta
02-06-21;0.602962412;0.959033034;0.065653268;10.88845127;84.78144609;Media;Baja
03-06-21;0.614990121;1.226973936;0.064720901;10.52389286;84.49736804;Media;Baja
04-06-21;0.717563973;1.248077754;0.084989384;11.84415426;82.06291649;Media;Baja
05-06-21;0.88100714;1.712475417;0.120684797;13.69850387;84.49736804;Media;Baja
06-06-21;0.676439889;1.35;0.082896803;12.25486619;85.6055363;Media;Baja
07-06-21;1.187010186;1.154381291;0.152265869;12.8276801;81.61962814;Media;Baja
08-06-21;1.043706892;1.297021085;0.119564703;11.45577405;81.60962944;Media;Baja
09-06-21;1.111432915;1.429864963;0.127417944;11.46429462;82.43184675;Media;Baja
10-06-21;0.776769573;1.548134027;0.079732565;10.26463548;84.89906305;Media;Baja
11-06-21;0.951311905;1.677027134;0.103828807;10.91427596;85.1562086;Media;Baja
12-06-21;0.815472155;0.830821635;0.090001853;11.03677825;81.38589719;Media;Baja
13-06-21;0.643468868;1.039246231;0.06794947;10.55986904;82.93789719;Media;Baja
14-06-21;0.541444987;1.118637784;0.053534736;9.887382304;82.45289719;Media;Baja
15-06-21;0.628286975;0.889016089;0.063322576;10.07860722;82.45289719;Media;Baja
16-06-21;0.530100246;0.96;0.055951691;10.55492644;81.26739129;Media;Media
17-06-21;0.50574583;0.94;0.050313221;9.948321472;85.10099719;Media;Media
18-06-21;1.080675616;0.91;0.137151288;12.69125406;83.67475028;Media;Baja
19-06-21;0.903782648;0.94;0.117087539;12.95527628;82.28197487;Media;Baja
20-06-21;0.959607528;0.884761167;0.109500016;11.41091674;82.6324482;Media;Baja
21-06-21;1.034363406;0.911077801;0.128897492;12.4615286;83.70241322;Media;Baja
22-06-21;1.023160122;1.02611187;0.144795216;14.15176501;83.90983375;Media;Baja
23-06-21;0.667714506;0.965052285;0.081024053;12.13453542;83.92618784;Media;Baja
24-06-21;0.468310189;1.237904218;0.03896296;8.319904409;86.65350305;Media;Baja
25-06-21;0.67275803;0.965052285;0.084805975;12.60571729;83.92618784;Media;Baja
26-06-21;0.67275803;0.965052285;0.084805975;12.60571729;83.92618784;Media;Baja
27-06-21;0.795;1.54;0.083;10.44025157;83.16099719;Media;Baja
28-06-21;0.744813887;1.056849935;0.092091122;12.36431328;83.65127862;Media;Baja
29-06-21;0.571387267;0.821400945;0.058398455;10.22046841;83.65127862;Media;Baja
30-06-21;0.495513238;0.68;0.03964535;8.000866;82.35589719;Media;Alta
01-07-21;0.526638009;0.753974532;0.052667809;10.00076105;83.98510017;Media;Alta
02-07-21;0.557917079;0.811677839;0.071046608;12.73425935;82.10846412;Media;Alta
03-07-21;0.574306803;0.843766481;0.076238833;13.27493114;80.88230517;Media;Alta
04-07-21;0.602843385;0.794694552;0.090018332;14.9322915;80.86926749;Media;Media
05-07-21;0.766199267;0.970682058;0.09356541;12.21162876;82.02624568;Media;Baja
06-07-21;0.61607935;1.291238615;0.076345598;12.39216967;82.67183402;Media;Media
07-07-21;0.582497922;1.151037823;0.078189835;13.42319549;83.57718015;Baja;Media
08-07-21;0.619944588;1.041567603;0.083782422;13.51450174;79.76580626;Media;Media
09-07-21;0.525501568;0.932531178;0.056996709;10.84615389;81.1973666;Media;Alta
10-07-21;0.404478774;0.830532411;0.046058033;11.38700869;79.6865077;Media;Alta
11-07-21;0.381753608;0.98557653;0.043156388;11.3047754;79.36752356;Media;Alta
12-07-21;0.381636981;1.004388016;0.045604604;11.94973392;80.02789719;Media;Alta
13-07-21;0.453944821;0.996173312;0.050629501;11.15322791;81.66713992;Media;Alta
14-07-21;0.42528347;0.992487781;0.045005349;10.58243555;81.54889719;Media;Alta
15-07-21;0.506641487;1.307527115;0.053949529;10.64846248;81.54889719;Media;Baja
16-07-21;0.839602327;1.127644151;0.091981187;10.95532778;80.11038337;Media;Baja
17-07-21;0.761864795;1.144938674;0.089429529;11.73824144;80.95552807;Media;Baja
18-07-21;0.454615967;1.481427186;0.057496733;12.6473193;84.55238807;Media;Baja
19-07-21;0.668160115;1.350680135;0.084293384;12.61574615;82.61387559;Media;Baja
20-07-21;0.615648673;1.611480552;0.076538427;12.43215983;82.52835135;Media;Baja
21-07-21;0.460534952;1.488036496;0.041219533;8.950359326;80.96928674;Media;Baja
22-07-21;0.430420543;1.164895345;0.032330707;7.511422856;85.23743026;Baja;Baja
23-07-21;0.47260876;1.086640433;0.043780182;9.263514667;83.92491104;Media;Baja
24-07-21;0.407866903;1.181359146;0.037266556;9.136940409;81.99579971;Media;Baja
25-07-21;0.540114648;1.660277013;0.072455294;13.41479902;80.88772141;Media;Baja
26-07-21;0.643;1.5;0.093;14.46345257;81.38589719;Media;Baja
27-07-21;0.651257328;1.729739965;0.09284727;14.25661803;81.38589719;Media;Baja
28-07-21;0.538179725;1.253923457;0.063112453;11.72702175;82.26992007;Media;Baja
29-07-21;0.436233322;0.901714601;0.045656013;10.46596188;84.24557278;Media;Media
30-07-21;0.422920481;1.038389631;0.043747447;10.3441307;84.20990436;Media;Media
31-07-21;0.45134619;1.06;0.052881546;11.71640476;84.41694239;Media;Media
01-08-21;0.496662908;0.806527894;0.048716319;9.808728998;84.48134512;Media;Alta
02-08-21;0.461522981;0.794071733;0.037269475;8.075323766;85.09643837;Media;Alta
03-08-21;0.561779722;1.055142671;0.069273224;12.33102971;82.85345969;Media;Baja
04-08-21;0.565789249;0.712002142;0.064218623;11.35027283;84.31181763;Media;Alta
05-08-21;0.496876411;0.764546156;0.056384467;11.34778494;83.31086373;Media;Alta
06-08-21;0.525668609;0.723256415;0.058840746;11.19350572;82.58925032;Media;Alta
07-08-21;0.506;0.723256415;0.06;11.85770751;82.58925032;Media;Alta
08-08-21;0.512642894;0.753545385;0.061433735;11.98372898;81.34490346;Media;Alta
09-08-21;0.536392384;0.70103397;0.069009118;12.86541725;82.38012863;Media;Alta
10-08-21;0.555928376;0.663949882;0.060578604;10.89683614;82.38012863;Media;Alta
11-08-21;0.54066504;0.64;0.061591859;11.39187017;79.46237924;Alta;Alta
12-08-21;0.542575204;0.651591692;0.062902405;11.5933063;79.46237924;Alta;Alta
13-08-21;0.543941702;0.601825047;0.061766962;11.35543794;80.06739791;Media;Alta
14-08-21;0.52494072;0.52;0.059508508;11.33623389;78.60441576;Alta;Alta
15-08-21;0.553204644;0.740884892;0.070500787;12.74407;79.43314474;Media;Baja
16-08-21;0.528904219;0.692628344;0.065601018;12.40319424;76.07603758;Alta;Baja
17-08-21;0.574534758;0.695121571;0.065838509;11.45944752;77.48035072;Alta;Baja
18-08-21;0.548348642;0.690369452;0.067121293;12.24062347;74.60435217;Alta;Media
19-08-21;0.568318752;0.67472605;0.065492888;11.52397095;80.53018897;Alta;Alta
20-08-21;0.542;0.72;0.052;9.594095941;78.80989719;Alta;Baja
21-08-21;0.531;0.72;0.049;9.22787194;78.81134019;Alta;Baja
22-08-21;0.716416355;0.861609535;0.066826727;9.327917557;81.45863904;Media;Baja
23-08-21;0.52340189;0.75;0.054345295;10.38309114;78.95389719;Media;Baja
24-08-21;0.46343355;0.75;0.043874378;9.467242489;77.12989719;Media;Baja
25-08-21;0.512328878;0.75;0.04701758;9.177226135;75.83148188;Media;Media
26-08-21;0.586158248;0.77432869;0.05401281;9.214714737;75.66961804;Alta;Baja
27-08-21;0.950623984;0.9;0.079222151;8.333699962;83.4209651;Media;Baja
28-08-21;1.109568884;1.12;0.07676996;6.91889989;83.42487496;Media;Baja
29-08-21;0.902173479;1.12;0.068281689;7.568576395;82.50142543;Media;Media
30-08-21;0.748486992;1.12;0.062447319;8.343140197;82.80634783;Media;Alta
31-08-21;0.514975924;1.12;0.045210074;8.77906561;77.69353001;Media;Baja
01-09-21;0.449809202;1.113558621;0.037352613;8.304101472;82.74612859;Media;Baja
02-09-21;0.643388466;0.97799694;0.060768656;9.445095722;83.17108659;Media;Baja
03-09-21;0.479083088;1.082786314;0.046333128;9.671209351;82.87507841;Media;Alta
04-09-21;0.455467359;0.843099444;0.039446058;8.660567461;81.80285568;Media;Baja
05-09-21;0.516988111;0.622190303;0.042345067;8.19072356;83.90454967;Alta;Baja
06-09-21;0.584359668;0.599351364;0.038226007;6.541520436;82.25589719;Media;Baja
07-09-21;0.531321843;1.110083077;0.047278358;8.898252218;82.25589719;Media;Alta
08-09-21;0.544055113;1.110083077;0.053068214;9.754198222;82.25589719;Media;Alta
09-09-21;0.545876948;0.6000346;0.056947148;10.4322316;80.28700036;Media;Alta
10-09-21;0.562348357;0.76;0.058402486;10.38546392;82.66629719;Media;Alta
11-09-21;0.545700449;0.655526129;0.060692992;11.12203445;83.01993668;Media;Alta
12-09-21;0.561313087;0.654998609;0.05527989;9.84831665;82.67910097;Media;Alta
13-09-21;0.590322384;0.53337361;0.059665472;10.10726909;80.56374182;Media;Alta
14-09-21;0.571854057;0.524969565;0.049078323;8.582316149;81.19523684;Alta;Media
15-09-21;0.533812907;0.68;0.034837093;6.526086594;81.36349719;Media;Media
16-09-21;0.535579308;0.634;0.055587087;10.37887137;82.18509594;Media;Media
17-09-21;0.534495086;0.661544885;0.052702296;9.860202213;82.73863951;Media;Media
18-09-21;0.529600712;0.694558668;0.048079657;9.078472957;81.69791209;Media;Media
19-09-21;0.629473434;0.747415865;0.061204589;9.723140904;82.04824525;Media;Baja
20-09-21;0.571582126;0.8;0.044669187;7.815007754;80.35549719;Media;Baja
21-09-21;0.57;0.795907103;0.044;7.719298246;82.21789719;Media;Media
22-09-21;0.57;0.795907103;0.044;7.719298246;82.21820046;Media;Media
23-09-21;0.57;0.795907103;0.044;7.719298246;82.82792418;Media;Media
24-09-21;0.558181905;0.795907103;0.046874497;8.397709856;82.00456973;Media;Media
25-09-21;0.604468224;0.61;0.071369558;11.80699913;79.75830401;Alta;Baja
26-09-21;0.527292004;0.61;0.048374654;9.174167851;79.75830401;Alta;Baja
27-09-21;0.632973104;0.68;0.05186579;8.193995822;82.00456973;Media;Media
28-09-21;0.583134267;0.68;0.048134396;8.25442756;82.67779927;Alta;Alta
29-09-21;0.503728072;0.68;0.040908287;8.121105225;83.58589719;Alta;Alta
30-09-21;0.464940204;0.68;0.045008837;9.680564545;81.68589719;Alta;Alta
01-10-21;0.522371227;0.517860251;0.051920699;9.939425563;81.78827182;Media;Alta
02-10-21;0.536998771;0.63519102;0.056962505;10.60756711;82.67860465;Media;Alta
03-10-21;0.464040339;0.8041504;0.054694336;11.78654784;85.0159792;Media;Alta
04-10-21;0.552675194;0.737483276;0.051035065;9.23418777;83.08239719;Media;Alta
05-10-21;0.510543022;0.637492702;0.052944695;10.37027105;83.08239719;Media;Alta
06-10-21;0.556472237;1.068095748;0.066384107;11.92945535;80.01050183;Media;Baja
07-10-21;0.657429977;0.861273885;0.0670032;10.19168622;82.42042756;Baja;Baja
08-10-21;0.558484531;0.811092531;0.069677103;12.47610261;81.51307287;Media;Baja
09-10-21;0.487493506;0.62;0.054831287;11.24759341;82.45269719;Media;Baja
10-10-21;0.577616326;0.79;0.056593218;9.797717848;81.14994719;Media;Baja
11-10-21;0.537944238;0.657;0.061767491;11.48213645;81.14244028;Media;Alta
12-10-21;0.462567346;0.68;0.055369842;11.97011462;82.86748114;Media;Alta
13-10-21;0.528274429;0.705239208;0.042583167;8.060804047;81.03709652;Media;Alta
14-10-21;0.568263765;0.596048672;0.053309616;9.381139423;79.98748038;Media;Media
15-10-21;0.555688695;0.648131222;0.056116659;10.0985785;83.83844349;Media;Alta
16-10-21;0.501706088;0.754302887;0.051623801;10.28965002;84.47148621;Media;Media
17-10-21;0.606092505;0.706236551;0.058495942;9.651322484;83.96970674;Media;Alta
18-10-21;0.523541082;0.643280273;0.052942596;10.11240537;82.08589719;Media;Alta
19-10-21;0.558219432;0.64736169;0.050503437;9.047237265;83.75648254;Media;Alta
20-10-21;0.5;0.754302887;0.05;10;84.47148621;Media;Media
21-10-21;0.520293525;0.739985083;0.053689565;10.31909157;85.50041025;Media;Alta
22-10-21;0.457846731;0.71;0.051093208;11.15945673;81.77119719;Media;Baja
23-10-21;0.591261895;0.770083285;0.068342998;11.55883691;80.69657392;Media;Baja
24-10-21;0.587331482;0.778952185;0.066439292;11.31206037;84.33275042;Media;Baja
25-10-21;0.576108911;1.062681948;0.052592362;9.128892217;85.30984549;Baja;Alta
26-10-21;0.472263089;0.664117647;0.041325419;8.750507902;83.91761878;Media;Media
27-10-21;0.545890264;0.664117647;0.051199447;9.379073206;84.8272765;Media;Media
28-10-21;0.499282674;0.652769619;0.048065494;9.626910062;82.9638443;Media;Media
29-10-21;0.451398684;0.652769619;0.043700676;9.68117037;82.44492283;Media;Media
30-10-21;0.424660858;0.652769619;0.044627755;10.50903437;83.61891001;Media;Media
31-10-21;0.572177328;0.652769619;0.061966116;10.82987956;83.8558582;Media;Media
01-11-21;0.620552003;0.95625317;0.060825736;9.80187574;85.39089719;Media;Alta
02-11-21;0.483401568;0.906227522;0.043136486;8.923530456;86.08589719;Media;Media
03-11-21;0.487987628;0.883481695;0.05042134;10.33250385;84.4136834;Media;Baja
04-11-21;0.507340913;0.905378069;0.052939942;10.43478674;84.4136834;Media;Alta
05-11-21;0.544941084;0.905497069;0.051908615;9.525546222;83.05745273;Media;Alta
06-11-21;0.480997721;0.912933672;0.045276571;9.41305316;82.64023402;Media;Alta
07-11-21;0.526909082;0.90314731;0.047318154;8.980326066;77.91523402;Media;Alta
08-11-21;0.536110699;0.88807073;0.048420498;9.031809726;81.9312149;Media;Alta
09-11-21;0.543575008;0.907369971;0.049092011;9.031322334;81.69479872;Media;Alta
10-11-21;0.504913881;0.921650549;0.043244346;8.564697464;81.85884649;Baja;Alta
11-11-21;0.480561527;0.94471264;0.038203574;7.949777836;82.28615959;Baja;Alta
12-11-21;0.601383558;0.843448387;0.064450328;10.71700863;86.11709016;Media;Alta
13-11-21;0.48476967;0.822431059;0.04887276;10.08164559;83.99838761;Media;Alta
14-11-21;0.500923702;0.758103794;0.051742031;10.32932384;83.99838761;Media;Alta
15-11-21;0.536542798;0.754637969;0.052658309;9.814372435;84.11089719;Baja;Media
16-11-21;0.418294516;0.774074477;0.042993547;10.27829558;81.54353003;Media;Media
17-11-21;0.440614222;0.75320801;0.040414069;9.172211641;82.39164113;Media;Alta
18-11-21;0.425434436;0.793030303;0.033288907;7.824685586;83.26786604;Media;Alta
19-11-21;0.50170849;0.662885134;0.04644986;9.258336511;81.31902363;Baja;Alta
20-11-21;0.579733202;0.771173215;0.066762713;11.51611001;79.04642875;Media;Media
21-11-21;0.718910008;1.079867523;0.084777676;11.79252964;80.33089719;Media;Baja
22-11-21;0.677389219;0.752373073;0.091708727;13.53855717;82.24554452;Media;Baja
23-11-21;0.596321151;0.760771306;0.061275111;10.27552207;82.36230298;Media;Media
24-11-21;0.72395506;0.791010405;0.090037979;12.43695688;82.14298461;Media;Baja
25-11-21;0.944557039;1.104739839;0.09577924;10.14012245;81.69344329;Media;Baja
26-11-21;1.075581847;1.00772635;0.139516452;12.97125388;80.71739773;Media;Baja
27-11-21;1.256167294;1.056478101;0.120596243;9.600332989;80.21650935;Media;Baja
28-11-21;0.703828617;0.84;0.072124549;10.24745904;81.77984525;Media;Baja
29-11-21;0.725;0.84;0.068;9.379310345;86.08589719;Media;Baja
30-11-21;0.938393149;0.84;0.090560787;9.650623213;84.70045145;Media;Baja
01-12-21;0.94;1.104739839;0.09;9.574468085;81.5928925;Media;Baja
02-12-21;0.571842309;0.760771306;0.074638894;13.05235601;81.5928925;Media;Baja
03-12-21;0.554817166;0.756158145;0.070808346;12.76246484;82.89409322;Baja;Media
04-12-21;0.606750672;0.642420638;0.062133256;10.24032745;82.93945127;Media;Alta
05-12-21;0.760963168;0.751418636;0.070609345;9.278943885;82.35251734;Media;Media
06-12-21;0.725527228;0.643398452;0.068051895;9.379647361;83.9094039;Media;Alta
07-12-21;0.704309848;0.743662189;0.066004102;9.371458005;84.29775493;Media;Alta
08-12-21;0.569022302;0.555031026;0.059642981;10.48165968;83.61020032;Media;Alta
09-12-21;0.703428818;0.523918046;0.066979523;9.52186219;82.23593072;Media;Alta
10-12-21;0.675193569;0.529087567;0.066355234;9.827586854;83.21551153;Media;Alta
11-12-21;0.611377944;0.806122015;0.056817215;9.29330471;82.610687;Media;Alta
12-12-21;0.543489382;0.785666685;0.04934381;9.079075267;82.22089719;Media;Alta
13-12-21;0.590251791;0.62;0.049481041;8.383039536;84.39439719;Media;Alta
14-12-21;0.53277973;0.580259219;0.05984912;11.23337035;81.47356692;Media;Alta
15-12-21;0.749387585;0.68410125;0.088352866;11.79000933;81.16053453;Media;Media
16-12-21;0.754407133;0.810438893;0.060995289;8.08519513;81.16053453;Media;Alta
17-12-21;0.771847365;0.558674352;0.072160659;9.349084027;82.77288142;Media;Media
18-12-21;0.625337952;0.726873197;0.061909041;9.900093356;82.28485474;Media;Media
19-12-21;0.534472892;0.514271465;0.060061541;11.23752803;83.05544484;Media;Alta
20-12-21;0.774491208;0.497481452;0.060554014;7.818554089;85.68206801;Media;Alta
21-12-21;0.760836532;0.508988432;0.054599342;7.176225042;86.70174598;Media;Media
22-12-21;0.737741224;0.813668324;0.077141847;10.45649134;85.77783992;Media;Media
23-12-21;0.754974357;0.690892583;0.092131934;12.2033197;81.35848808;Media;Baja
24-12-21;0.816112132;0.817205589;0.087752757;10.7525368;81.48357915;Media;Baja
25-12-21;0.777392947;0.727906157;0.079469764;10.2225991;83.19360078;Media;Baja
26-12-21;0.807628234;0.814799365;0.069887061;8.653370264;83.49034103;Media;Media
27-12-21;0.701074773;0.597067805;0.066160781;9.437050579;82.03189719;Media;Media
28-12-21;0.486595772;0.574369668;0.058337559;11.98891609;82.03189719;Media;Alta
29-12-21;0.463726046;0.604288077;0.052239182;11.26509554;81.99031304;Media;Alta
30-12-21;0.487200519;0.584269458;0.058481444;12.0035677;85.18781447;Baja;Alta
31-12-21;0.492274589;0.549476584;0.053924326;10.95411528;78.73664423;Media;Alta
01-01-22;0.560040459;0.58613263;0.062631503;11.18338903;78.73664423;Media;Alta
02-01-22;0.502601752;0.679822335;0.057462616;11.43303131;78.73664423;Media;Alta
03-01-22;0.585069749;0.699207809;0.066971397;11.4467372;82.0586751;Media;Media
04-01-22;0.407119282;0.764101038;0.047222734;11.59923798;81.3938195;Baja;Alta
05-01-22;0.491063034;0.856059401;0.05293996;10.78068518;83.14354679;Baja;Alta
06-01-22;0.407054476;0.884411209;0.040789919;10.02075197;82.49402398;Media;Alta
07-01-22;0.67;0.7;0.07;10.44776119;79.13389719;Media;Alta
14-01-22;0.667580745;0.835673097;0.077252562;11.57201764;82.09344674;Media;Baja
15-01-22;0.711010425;0.896161824;0.08642882;12.15577393;81.44870083;Media;Baja
16-01-22;0.67243408;0.900749836;0.069927118;10.39910387;81.44870083;Media;Baja
17-01-22;0.692840215;0.902417347;0.070241685;10.13822282;82.97294663;Media;Baja
18-01-22;0.706356994;0.923631868;0.076726861;10.86233469;83.10311558;Media;Baja
