x,y,z,area,frec_fracturas,sigma_z,tiraje_prom
1355.0,-319.4535000000001,2346,336.6394,0.67,12.682121,111.041
1385.0,-336.7741000000001,2346,345.6386,0.67,12.725743,110.373
1415.0,-354.0947000000001,2346,338.7991,0.67,13.985163,109.128
1445.0,-371.4153000000001,2346,347.5192,0.67,16.306126,109.61
1475.0,-388.7359000000001,2346,347.5192,0.67,19.548194,112.403
1055.1959,-163.7197,2346,294.0326,0.67,15.866046,130.642
1084.7987,-180.8181,2346,320.6442,1.02,12.616109,131.121
1115.0,-198.2092,2346,324.9343,2.1885,10.852384,134.337
1145.0,-215.5298,2346,319.5753,3.07,11.128254,136.181
1175.0,-232.8504,2346,329.3272,2.158,11.223729,123.191
1205.0,-250.171,2346,347.5192,0.958,12.94294,120.483
1235.0,-267.49159999999995,2346,347.5192,0.67,12.677961,0.0
1265.0,-284.8122,2346,347.5192,0.67,12.698135,116.007
1295.0,-302.1328,2346,347.5192,0.67,12.51101,111.227
1325.0,-319.4534,2346,341.2557,0.67,12.396846,109.977
1355.0,-336.774,2346,337.7041,0.67,12.333674,109.707
1385.0,-354.0946,2346,342.7556,0.67,12.673441,108.767
1415.0,-371.4152,2346,340.8094,0.67,14.335021,108.31
1445.0,-388.7358,2346,342.6276,0.67,16.368201,110.172
1055.1055,-180.9494,2346,344.7416,0.9465,15.864057,129.144
1085.2237,-198.3566,2346,321.9382,1.02,12.236854,130.612
1114.999,-215.5282,2346,276.1377,2.5165,10.820594,136.905
1145.098,-232.9069,2346,325.6644,3.07,11.388368,133.93
1175.0579,-249.9338,2346,285.511,1.462,11.796434,121.154
1205.0,-267.4916,2346,347.5192,0.67,12.942996,122.491
1234.7784,-284.3545,2346,265.0668,0.67,12.816661,0.0
1265.0,-302.1328,2346,347.5192,0.67,12.705136,0.0
1293.7829,-318.6553,2346,314.7289,0.67,12.607083,113.877
1325.1,-336.8317,2346,339.5936,0.67,12.131148,111.479
1354.5945,-353.5772,2346,280.8879,0.67,12.491871,108.617
1385.0,-371.4152,2346,349.1414,0.67,13.078726,107.791
1413.8859,-387.9579,2346,307.2977,0.67,14.953942,109.022
1055.1055,-198.27,2346,344.7416,1.02,15.736096,130.229
1085.0,-215.5297,2346,330.281,1.02,12.033484,133.121
1115.0,-232.8503,2346,329.3193,2.865,11.336589,141.76
1145.0,-250.1709,2346,337.4996,3.07,11.431737,127.951
1175.0,-267.49150000000003,2346,347.5192,1.298,13.054744,121.715
1205.0,-284.81210000000004,2346,347.5192,0.67,13.010105,0.0
1235.0,-302.13270000000006,2346,347.5192,0.67,12.930941,0.0
1265.0,-319.45330000000007,2346,347.5192,0.67,12.626552,0.0
1296.1455,-337.5318,2346,311.3784,0.67,12.61825,0.0
1325.1,-354.1522,2346,356.8715,0.67,12.253232,112.38
1355.0,-371.4151,2346,289.7093,0.67,13.005085,108.03
1385.0,-388.7357,2346,343.6448,0.67,14.2815,108.308
1055.1055,-215.5905,2346,344.7416,1.02,15.093736,133.422
1085.0,-232.8502,2346,333.4082,1.02,12.706496,137.385
1115.0,-250.1708,2346,342.2136,2.8855,12.052626,138.934
1145.0,-267.4914,2346,343.3631,2.4344999999999994,11.960186,123.229
1175.0,-284.812,2346,347.5192,0.733,13.222371,123.938
1205.0,-302.1326,2346,347.5192,0.67,12.833598,122.554
1235.0,-319.45320000000004,2346,347.5192,0.67,12.732501,0.0
1265.0,-336.77380000000005,2346,347.5192,0.67,12.577936,0.0
1295.0,-354.09440000000006,2346,347.5192,0.67,12.545327,0.0
1325.0,-371.4150000000001,2346,346.4292,0.67,12.443581,113.006
1355.0,-388.7356000000001,2346,336.4997,0.67,13.983962,108.93
1503.9791,-387.7612,2346,317.7189,0.67,22.397836,116.321
1352.4366,-404.7716,2346,300.9917,0.67,14.797146,113.327
1382.127,-404.7502,2346,311.9187,0.67,15.255027,112.099
1413.4248,-405.3238,2346,273.5186,0.67,15.452734,112.641
1442.1593,-404.744,2346,312.9558,0.67,16.249251,113.644
1472.1524,-404.8614,2346,316.4105,0.67,19.384384,115.762
1501.9833,-404.649,2346,307.4293,0.67,22.338542,120.39
1355.3324,-420.1636,2346,206.8871,0.67,15.875224,0.0
1384.9884,-420.2802,2346,225.3181,0.67,16.301616,0.0
1416.218,-420.4895,2346,194.6764,0.67,16.441516,0.0
1445.6602,-420.2644,2346,221.8008,0.67,17.76961,0.0
1474.782,-420.367,2346,210.2929,0.67,20.478764,0.0
1505.4267,-420.0808,2346,209.2113,0.67,23.00729,0.0
1356.1546,-438.5114,2346,389.6476,0.67,17.668682,0.0
1386.3125,-438.8188,2346,376.8502,0.67,17.545474,0.0
1416.6479,-438.9676,2346,364.4181,0.67,17.61661,0.0
1446.2642,-438.2574,2346,371.9013,0.67,18.967176,0.0
1476.179,-438.2543,2346,393.8812,0.67,21.40487,0.0
1506.0719,-438.1308,2346,398.9899,0.67,23.665504,0.0
1354.8589,-457.8721,2346,322.7614,0.67,19.505824,0.0
1384.9999,-458.0176,2346,324.6967,0.67,19.283078,0.0
1414.523,-457.7822,2346,310.5182,0.67,19.32324,0.0
1445.0448,-458.0756,2346,317.1506,0.67,20.332192,0.0
1474.8507,-457.9204,2346,326.2946,0.67,22.168424,0.0
1505.2698,-458.1243,2346,308.5807,0.67,24.331352,0.0
1351.9652,-473.9208,2346,298.5704,0.67,20.730356,0.0
1382.9306,-474.0964,2346,276.2566,0.67,21.173266,0.0
1412.5233,-474.2478,2346,299.2041,0.67,21.047864,0.0
1442.2015,-474.2065,2346,298.0534,0.67,21.653836,0.0
1472.4457,-474.1829,2346,290.1832,0.67,22.61091,0.0
1502.2109,-474.0027,2346,277.8991,0.67,24.969976,0.0
1355.2235,-492.6184,2346,359.2245,0.67,21.96563,0.0
1384.9782,-492.8773,2346,350.8656,0.67,22.357092,0.0
1415.0275,-492.8769,2346,364.6598,0.67,22.12218,0.0
1444.7411,-492.5417,2346,350.9499,0.67,22.589134,0.0
1685.4504,-47.7322,2346,142.8138,0.67,20.85708,163.449
1475.6714,-220.2482,2346,110.3258,1.39,16.338072,157.311
1504.9353,-254.485,2346,117.6851,0.67,19.604084,142.563
1449.7423,-202.7558,2346,170.063,2.59,11.330345,157.983
