id_pilar,x,y,z,heterogeneidad_geologica,litologia_dominante,proximadad_de_fallas,condicion_de_frente,num_singularidades_geometricas,area_pilar,frec_fracturas,altura_extraible_promedio,carga_vertical_pre_mineria,carga_vertical_transicion,estado_pilar
727,915.54143544,-323.74466456000005,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,344.8512,1.02,300,11.00267,43.39966238450293,0
728,945.68333544,-341.49276456,1125.0,homogenea,complejos de rocas maficas,1,plano,1,302.3714,1.02,299,11.147636,44.14569816661008,0
729,975.54143544,-358.38586456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,347.5192,1.02,298,12.06968,47.74654960193131,0
730,1005.49373544,-376.02256456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,1,296.8692,0.9474,292,11.711841,47.18885127269954,0
731,1035.54143544,-393.02706456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,347.5192,1.02,289,11.65763,46.725415167973765,0
732,1065.44143544,-410.28996456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,344.8864,1.0094999999999998,290,11.733682,46.79828948409083,1
733,1095.64143544,-427.72606456000005,1125.0,poco heterogenea,brechas igneas,1,convexo,0,344.8864,0.894,290,12.05222,49.3448097322317,1
734,1125.54143544,-444.98886456,1125.0,poco heterogenea,complejos de rocas maficas,2,plano,0,347.5192,2.0140000000000002,304,12.5393,49.77639110230734,1
735,1155.54143544,-462.30946456,1125.0,homogenea,complejos de rocas maficas,3,plano,0,332.0728,2.086,326,12.895749,51.5251849670105,1
736,1185.54143544,-479.6300645600001,1125.0,homogenea,complejos de rocas maficas,2,plano,0,341.6584,0.934,340,13.868196,55.60876423318797,1
737,1215.52343544,-496.94026456,1125.0,homogenea,complejos de rocas maficas,2,plano,0,347.0453,3.07,350,15.447836,61.8498770293395,0
738,1245.50543544,-514.2505645599999,1125.0,homogenea,complejos de rocas maficas,5,plano,0,347.5192,2.9499999999999997,359,18.639648,74.40266965321896,0
739,1275.50543544,-531.5711645599999,1125.0,poco heterogenea,porfido de tonalita,6,plano,0,347.5192,0.67,358,21.740642,87.35005919413388,0
740,796.8744354400001,-272.81686456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,301.007,0.15,0,13.719222,54.52883601201202,0
741,825.54143544,-289.10336456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,347.5192,0.3432,284,14.452884,57.17169070250073,0
742,855.54143544,-306.42396456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,335.0245,0.591,289,11.211082,44.09324442180959,0
743,885.54143544,-323.74456456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,342.0082,1.02,296,10.987885,43.60392634064688,0
744,915.54143544,-341.06516456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,347.5192,1.02,298,11.310914,45.183495138301865,0
745,945.54143544,-358.38576456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,347.5192,1.1019999999999999,298,11.53064,45.838432481215555,0
746,975.54143544,-375.70636456,1125.0,poco heterogenea,brecha de anhidrita,1,concavo,0,347.5192,2.4161,297,11.729794,46.22365440019149,0
747,1005.54143544,-393.02696456,1125.0,poco heterogenea,brecha de anhidrita,1,concavo,0,347.5192,1.1549,291,11.250971,43.86916068126469,0
748,1035.54143544,-410.34756456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,347.5192,1.02,291,11.488258,45.8661891394072,0
749,1064.56273544,-427.22756456,1125.0,poco heterogenea,complejos de rocas maficas,1,concavo,1,320.8696,1.02,292,11.930613,47.014149065551614,1
750,1095.64143544,-445.04656456,1125.0,homogenea,brechas igneas,1,convexo,0,344.8864,0.9045000000000001,293,12.258563,49.68760787606934,1
751,1125.50283544,-462.28176456000006,1125.0,poco heterogenea,complejos de rocas maficas,2,convexo,0,346.5438,0.7899999999999999,307,12.743618,52.5168584971129,1
752,1155.54143544,-479.6300645600001,1125.0,homogenea,complejos de rocas maficas,2,concavo,0,347.5192,0.67,330,13.17184,51.56430761945932,1
753,1184.38583544,-496.39956456,1125.0,homogenea,complejos de rocas maficas,2,convexo,1,316.0833,0.9100000000000001,340,14.005496,57.131003508632894,1
754,1215.52343544,-514.2608645600001,1125.0,homogenea,complejos de rocas maficas,3,plano,0,347.0453,3.07,352,15.971654,64.15195081804644,0
755,1244.60373544,-531.00496456,1125.0,homogenea,complejos de rocas maficas,5,plano,1,322.7798,2.7099999999999995,359,18.687686,74.50983256021097,0
756,1274.58973544,-548.33266456,1125.0,homogenea,porfido de tonalita,6,plano,1,322.3393,0.67,357,21.772102,86.84632444426435,0
757,825.54143544,-306.42386456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,347.5192,0.3411,284,14.523553,58.1186407849067,0
758,855.54143544,-323.74446456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,340.306,0.558,288,11.51506,45.13197464902098,0
759,885.54143544,-341.06506456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,338.3656,1.02,295,10.923911,42.80050539105067,0
760,915.54143544,-358.38566456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,347.5192,1.02,297,11.050704,43.9221539762777,0
761,945.54143544,-375.70626456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,347.5192,2.2573,298,11.149415,44.27429938524711,0
762,975.54143544,-393.02686456,1125.0,heterogenea,brecha de anhidrita,1,convexo,0,347.5192,2.9886999999999997,295,11.551689,46.68194486497457,0
763,1005.54143544,-410.3474645600001,1125.0,heterogenea,complejos de rocas maficas,1,plano,0,347.5192,2.2447999999999997,291,11.423924,45.8403411586119,0
764,1035.54143544,-427.66806456000006,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,347.5192,1.02,292,12.187108,48.81423527885042,1
765,1065.50793544,-444.95966456,1125.0,poco heterogenea,complejos de rocas maficas,1,convexo,1,293.6501,0.9744999999999999,295,12.138152,50.85332872632395,1
766,1095.64143544,-462.36706456,1125.0,homogenea,brechas igneas,2,concavo,0,344.8864,0.9115,297,12.288951,47.48964236973055,1
767,1125.25023544,-479.76996456,1125.0,poco heterogenea,complejos de rocas maficas,3,convexo,1,292.4125,0.67,312,12.478315,51.39048724304069,1
768,1155.54143544,-496.95056456,1125.0,homogenea,complejos de rocas maficas,2,plano,0,347.5192,0.67,332,13.082729,52.143969921697,1
769,1186.62013544,-514.77856456,1125.0,homogenea,complejos de rocas maficas,2,plano,1,317.3328,0.9820000000000001,344,14.178938,56.24037657891868,1
770,1215.52343544,-531.58136456,1125.0,homogenea,complejos de rocas maficas,4,plano,0,347.0453,2.4459999999999997,355,16.371054,65.25261323221439,0
771,1246.72883544,-549.67826456,1125.0,poco heterogenea,complejos de rocas maficas,5,plano,1,314.5236,2.374,357,19.022708,75.7552289365848,0
772,1275.50543544,-566.21216456,1125.0,poco heterogenea,porfido de tonalita,5,plano,0,347.5192,0.67,349,21.999428,87.53087226629543,0
773,825.54143544,-323.74446456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,347.5192,0.36,284,14.499242,55.236466884797416,0
774,855.54143544,-341.06506456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,340.8246,0.5712,288,11.657573,46.566944512779735,0
775,885.54143544,-358.38566456,1125.0,homogenea,complejos de rocas maficas,1,convexo,0,344.7777,1.02,295,10.782889,43.758202459705004,0
776,915.54143544,-375.70626456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,347.5192,0.8418000000000001,296,10.862881,43.423482272192814,0
777,945.54143544,-393.02686456,1125.0,heterogenea,brecha de anhidrita,1,concavo,0,347.5192,1.7692,297,11.17677,43.89846983686426,0
778,975.54143544,-410.3474645600001,1125.0,poco heterogenea,brecha de turmalina,1,plano,0,347.5192,3.07,293,11.480948,46.12819542905557,1
779,1005.54143544,-427.66806456000006,1125.0,heterogenea,complejos de rocas maficas,1,plano,0,347.5192,1.6166,292,11.318756,45.016325860238595,1
780,1035.54143544,-444.9886645600001,1125.0,homogenea,complejos de rocas maficas,1,convexo,0,347.5192,1.02,295,12.457247,50.5296353587696,1
781,1065.54143544,-462.3092645600001,1125.0,poco heterogenea,complejos de rocas maficas,1,convexo,0,347.5192,0.7505000000000001,299,12.373296,50.11500149660918,1
782,1095.54143544,-479.6298645600001,1125.0,poco heterogenea,brechas igneas,3,plano,0,347.5192,0.67,301,12.369799,49.03310172226813,1
783,1125.54143544,-496.9504645600001,1125.0,poco heterogenea,brechas igneas,3,plano,0,347.5192,0.67,317,12.624564,50.56316815880491,1
784,1155.54143544,-514.2710645600001,1125.0,homogenea,complejos de rocas maficas,2,plano,0,347.5192,0.67,334,13.201628,52.66303014431554,1
785,1185.54143544,-531.5916645600001,1125.0,homogenea,complejos de rocas maficas,3,plano,0,347.5192,0.67,345,14.481231,57.421516941170594,1
786,1215.54143544,-548.9122645600002,1125.0,homogenea,complejos de rocas maficas,5,plano,0,347.5192,1.126,353,16.175385,64.41926838939234,0
787,1245.54143544,-566.2328645600002,1125.0,homogenea,complejos de rocas maficas,5,concavo,0,347.5192,0.67,350,18.998668,71.9040804852117,0
788,1275.54143544,-583.5534645600002,1125.0,heterogenea,porfido de tonalita,4,plano,0,347.5192,0.67,340,21.923192,88.40769821340865,0
789,825.6469354399999,-341.12586456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,344.7416,0.36,283,15.458934,60.50346706823384,0
790,855.54143544,-358.38556456000003,1125.0,homogenea,complejos de rocas maficas,1,plano,0,339.7159,0.6108,289,11.753778,46.684836206370996,0
791,885.54143544,-375.7061645600001,1125.0,homogenea,complejos de rocas maficas,1,plano,0,340.158,1.02,295,10.624208,42.63311528336504,0
792,915.54143544,-393.02676456000006,1125.0,poco heterogenea,brecha de anhidrita,1,concavo,0,336.3065,2.25,297,10.829938,41.22780660650091,0
793,945.54143544,-410.3473645600001,1125.0,poco heterogenea,brecha de anhidrita,1,plano,0,339.9314,3.0158,295,11.472688,45.84621950280906,0
794,975.54143544,-427.6679645600001,1125.0,homogenea,brecha de turmalina,1,plano,0,347.5192,3.07,293,11.300672,45.329391214554825,1
795,1005.54143544,-444.9885645600001,1125.0,heterogenea,complejos de rocas maficas,1,plano,0,347.5192,1.1888999999999998,294,12.287075,49.37257406302541,1
796,1035.54143544,-462.3091645600001,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,347.5192,1.02,298,12.622128,50.385423987532796,1
797,1065.54143544,-479.6297645600001,1125.0,homogenea,brechas igneas,2,plano,0,347.5192,0.67,303,12.463818,50.2869371335627,1
798,1095.54143544,-496.95036456000014,1125.0,poco heterogenea,porfido de tonalita,3,convexo,0,347.5192,0.67,306,12.439726,51.52692727455768,1
799,1125.54143544,-514.2709645600002,1125.0,heterogenea,porfido de tonalita,2,muy concavo,0,347.5192,0.67,321,12.77544,45.333962298182236,0
800,1155.54143544,-531.5915645600002,1125.0,homogenea,complejos de rocas maficas,2,plano,0,347.5192,0.67,335,13.218336,52.609144493742846,0
801,1185.54143544,-548.9121645600002,1125.0,homogenea,complejos de rocas maficas,4,plano,0,347.5192,0.67,343,14.324995,56.87035451450477,0
802,1215.54143544,-566.2327645600002,1125.0,homogenea,complejos de rocas maficas,5,plano,0,347.5192,0.67,344,15.99418,64.17581046793545,0
803,1245.54143544,-583.5533645600002,1125.0,heterogenea,complejos de rocas maficas,5,convexo,0,347.5192,0.67,340,18.872092,76.46963753805292,0
804,1275.54143544,-600.8739645600002,1125.0,homogenea,porfido de tonalita,4,plano,0,347.5192,0.67,332,22.244142,89.33979023395472,0
805,825.6469354399999,-358.44636456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,344.7416,0.4561,284,15.437858,61.08305865393711,0
806,855.54143544,-375.70606456,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,336.9662,0.8666,290,11.77599,45.88404724083513,0
807,885.54143544,-393.02666456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,328.4017,1.061,295,10.744153,42.66157752429422,0
808,915.54143544,-410.34726456,1125.0,homogenea,brecha de anhidrita,1,plano,0,334.9138,2.9879999999999995,297,10.885741,43.33955432658854,0
809,945.54143544,-427.66786456,1125.0,poco heterogenea,brecha de turmalina,1,concavo,0,336.0305,3.07,294,11.443984,44.89487797791415,0
810,975.54143544,-444.98846456,1125.0,poco heterogenea,brecha de turmalina,1,plano,0,347.5192,3.022,295,11.337836,45.52780579913814,1
811,1005.54143544,-462.3090645599999,1125.0,homogenea,complejos de rocas maficas,1,concavo,0,347.5192,0.6569,296,12.604834,49.44974035209461,1
812,1035.54143544,-479.6296645599999,1125.0,heterogenea,brechas igneas,1,concavo,0,347.5192,0.782,302,12.640088,49.53828755930678,1
813,1065.54143544,-496.95026456,1125.0,poco heterogenea,porfido de tonalita,3,convexo,0,347.5192,0.67,307,12.506067,51.110855526156364,0
814,1095.54143544,-514.27086456,1125.0,poco heterogenea,porfido de tonalita,3,convexo,0,347.5192,0.67,309,12.444596,51.528998859361444,0
815,1125.54143544,-531.59146456,1125.0,homogenea,porfido de tonalita,2,muy concavo,0,347.5192,0.67,323,12.765778,44.54812940111393,0
816,1155.54143544,-548.91206456,1125.0,poco heterogenea,complejos de rocas maficas,3,plano,0,347.5192,0.67,333,13.05108,52.02174019925564,0
817,1185.54143544,-566.23266456,1125.0,homogenea,complejos de rocas maficas,5,plano,0,347.5192,0.67,341,14.012824,55.69978606735332,0
818,1215.54143544,-583.55326456,1125.0,poco heterogenea,porfido de tonalita,5,plano,0,347.5192,0.67,341,16.223739,65.0018484220448,0
819,1245.54143544,-600.87386456,1125.0,heterogenea,porfido de tonalita,4,convexo,0,347.5192,0.67,332,19.350664,78.45792913731532,0
820,825.6469354399999,-375.76696456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,344.7416,0.5801000000000001,285,15.40697,61.06965128224186,0
821,855.54143544,-393.02666456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,332.5602,0.9815,292,12.264298,49.07529812992213,0
822,885.54143544,-410.34726456,1125.0,poco heterogenea,brecha de anhidrita,0,plano,0,321.3037,1.6349999999999998,295,10.90733,43.52526685790681,0
823,915.54143544,-427.66786456,1125.0,homogenea,brecha de anhidrita,1,plano,0,326.7,3.07,296,10.982506,43.52937561602688,0
824,945.54143544,-444.98846456,1125.0,heterogenea,brecha de turmalina,1,convexo,0,327.5691,3.07,293,11.707954,49.35867861502351,0
825,975.54143544,-462.30906456,1125.0,heterogenea,brecha de turmalina,1,plano,0,347.5192,2.254,296,12.125361,48.04691661766147,1
826,1005.54143544,-479.62966456,1125.0,heterogenea,brechas igneas,1,convexo,0,347.5192,0.67,0,12.622478,51.15047176431619,1
827,1035.54143544,-496.9502645600001,1125.0,poco heterogenea,brechas igneas,2,concavo,0,347.5192,0.67,304,12.658044,49.391559395073195,1
828,1065.54143544,-514.2708645600001,1125.0,poco heterogenea,porfido de tonalita,3,convexo,0,347.5192,0.67,309,12.524728,51.275961399161595,0
829,1095.54143544,-531.5914645600001,1125.0,homogenea,porfido de tonalita,2,concavo,0,341.3802,0.67,313,12.425121,48.294049004511024,0
830,1125.54143544,-548.9120645600001,1125.0,homogenea,porfido de tonalita,2,concavo,0,336.6394,0.67,326,12.682121,49.66568461150288,0
831,1155.54143544,-566.2326645600001,1125.0,poco heterogenea,porfido de tonalita,4,convexo,0,345.6386,0.67,331,12.725743,52.233325413559726,0
832,1185.54143544,-583.5532645600001,1125.0,homogenea,complejos de rocas maficas,5,plano,0,338.7991,0.67,337,13.985163,55.76357489365559,0
833,1215.54143544,-600.8738645600001,1125.0,poco heterogenea,porfido de tonalita,5,plano,0,347.5192,0.67,335,16.306126,65.86085536743455,0
834,1245.54143544,-618.1944645600001,1125.0,homogenea,porfido de tonalita,4,convexo,0,347.5192,0.67,328,19.548194,79.91517839793319,0
835,825.7373354399999,-393.17826456,1125.0,homogenea,complejos de rocas maficas,1,plano,1,294.0326,0.67,287,15.866046,63.502195440962375,0
836,855.34013544,-410.27666456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,320.6442,1.02,293,12.616109,50.290368428047636,0
837,885.54143544,-427.66776456,1125.0,poco heterogenea,brecha de anhidrita,0,plano,0,324.9343,2.1885,295,10.852384,43.02212790399392,0
838,915.54143544,-444.98836456,1125.0,poco heterogenea,brecha de anhidrita,1,plano,0,319.5753,3.07,294,11.128254,44.41048805514783,0
839,945.54143544,-462.30896456,1125.0,heterogenea,brecha de turmalina,1,concavo,0,329.3272,2.158,293,11.223729,44.17368172083978,0
840,975.54143544,-479.62956456,1125.0,poco heterogenea,porfido de tonalita,1,concavo,0,347.5192,0.958,297,12.94294,50.08538486367088,1
841,1005.54143544,-496.95016456,1125.0,homogenea,porfido de tonalita,1,plano,0,347.5192,0.67,0,12.677961,51.101287511736984,1
842,1035.54143544,-514.27076456,1125.0,poco heterogenea,brechas igneas,3,plano,0,347.5192,0.67,306,12.698135,50.4475315834059,1
843,1065.54143544,-531.59136456,1125.0,poco heterogenea,porfido de tonalita,3,convexo,0,347.5192,0.67,310,12.51101,50.63356924126751,0
844,1095.54143544,-548.91196456,1125.0,homogenea,porfido de tonalita,2,concavo,0,341.2557,0.67,318,12.396846,47.7581944673189,0
845,1125.54143544,-566.23256456,1125.0,homogenea,porfido de tonalita,2,plano,0,337.7041,0.67,325,12.333674,49.29285636048828,0
846,1155.54143544,-583.55316456,1125.0,poco heterogenea,porfido de tonalita,5,concavo,0,342.7556,0.67,327,12.673441,49.56495248931542,0
847,1185.54143544,-600.87376456,1125.0,heterogenea,porfido de tonalita,5,plano,0,340.8094,0.67,333,14.335021,57.34683187453937,0
848,1215.54143544,-618.19436456,1125.0,poco heterogenea,porfido de tonalita,4,plano,0,342.6276,0.67,329,16.368201,65.76355888594239,0
849,825.6469354399999,-410.40796456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,344.7416,0.9465000000000001,290,15.864057,63.06013389632763,0
850,855.76513544,-427.81516456,1125.0,homogenea,complejos de rocas maficas,0,concavo,0,321.9382,1.02,294,12.236854,47.35407601394427,0
851,885.54043544,-444.98676456,1125.0,poco heterogenea,brecha de anhidrita,1,plano,1,276.1377,2.5164999999999997,295,10.820594,43.553721048001265,0
852,915.63943544,-462.36546456,1125.0,homogenea,brecha de anhidrita,1,plano,0,325.6644,3.07,294,11.388368,45.21907104116431,0
853,945.59933544,-479.39236456,1125.0,heterogenea,porfido de tonalita,1,concavo,1,285.511,1.462,292,11.796434,46.43322228542384,0
854,975.54143544,-496.95016456,1125.0,homogenea,porfido de tonalita,1,plano,0,347.5192,0.67,299,12.942996,51.650308096762025,0
855,1005.31983544,-513.8130645599999,1125.0,homogenea,porfido de tonalita,1,plano,1,265.0668,0.67,0,12.816661,50.944157547286174,0
856,1035.54143544,-531.59136456,1125.0,homogenea,porfido de tonalita,3,plano,0,347.5192,0.67,0,12.705136,51.1463582086344,0
857,1064.32433544,-548.11386456,1125.0,homogenea,porfido de tonalita,2,plano,1,314.7289,0.67,310,12.607083,50.552026097350456,0
858,1095.64143544,-566.29026456,1125.0,homogenea,porfido de tonalita,2,concavo,0,339.5936,0.67,319,12.131148,46.96674616327722,0
859,1125.13593544,-583.03576456,1125.0,homogenea,porfido de tonalita,3,plano,1,280.8879,0.67,321,12.491871,49.71562462844016,0
860,1155.54143544,-600.87376456,1125.0,homogenea,porfido de tonalita,5,plano,0,349.1414,0.67,324,13.078726,52.245234286078194,0
861,1184.42733544,-617.41646456,1125.0,poco heterogenea,porfido de tonalita,5,plano,1,307.2977,0.67,328,14.953942,60.06301750282842,0
862,825.6469354399999,-427.72856456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,344.7416,1.02,293,15.736096,62.87689372203433,0
863,855.54143544,-444.98826456,1125.0,poco heterogenea,complejos de rocas maficas,0,concavo,0,330.281,1.02,295,12.033484,47.65159901403412,0
864,885.54143544,-462.30886456,1125.0,poco heterogenea,brecha de anhidrita,1,convexo,0,329.3193,2.8649999999999998,296,11.336589,46.005534563666345,0
865,915.54143544,-479.62946456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,337.4996,3.07,293,11.431737,45.284657159816064,0
866,945.54143544,-496.95006456,1125.0,heterogenea,porfido de tonalita,1,concavo,0,347.5192,1.298,295,13.054744,50.60459309475303,1
867,975.54143544,-514.2706645600001,1125.0,homogenea,porfido de tonalita,1,plano,0,347.5192,0.67,0,13.010105,52.1198990768774,1
868,1005.54143544,-531.5912645600001,1125.0,homogenea,porfido de tonalita,3,convexo,0,347.5192,0.67,0,12.930941,52.78134876253662,0
869,1035.54143544,-548.9118645600001,1125.0,homogenea,porfido de tonalita,3,concavo,0,347.5192,0.67,0,12.626552,47.66459356081236,0
870,1066.68693544,-566.99036456,1125.0,homogenea,porfido de tonalita,2,concavo,1,311.3784,0.67,0,12.61825,48.687479344585896,0
871,1095.64143544,-583.61076456,1125.0,homogenea,porfido de tonalita,2,concavo,0,356.8715,0.67,316,12.253232,47.12432101251116,0
872,1125.54143544,-600.87366456,1125.0,homogenea,porfido de tonalita,4,plano,1,289.7093,0.67,317,13.005085,52.335079995780724,0
873,1155.54143544,-618.19426456,1125.0,poco heterogenea,porfido de tonalita,5,plano,0,343.6448,0.67,323,14.2815,57.49762150222176,0
874,825.6469354399999,-445.04906456,1125.0,homogenea,complejos de rocas maficas,0,plano,0,344.7416,1.02,295,15.093736,60.22541411436318,0
875,855.54143544,-462.30876456,1125.0,poco heterogenea,complejos de rocas maficas,1,concavo,0,333.4082,1.02,296,12.706496,50.316119496184434,0
876,885.54143544,-479.62936456,1125.0,poco heterogenea,complejos de rocas maficas,1,plano,0,342.2136,2.8855,296,12.052626,48.63743228585901,1
877,915.54143544,-496.94996456,1125.0,homogenea,complejos de rocas maficas,1,plano,0,343.3631,2.4344999999999994,291,11.960186,47.424123804653945,1
878,945.54143544,-514.27056456,1125.0,poco heterogenea,porfido de tonalita,1,convexo,0,347.5192,0.733,298,13.222371,53.422569291416856,1
879,975.54143544,-531.59116456,1125.0,homogenea,porfido de tonalita,1,plano,0,347.5192,0.67,303,12.833598,51.45467824977835,1
880,1005.54143544,-548.91176456,1125.0,homogenea,porfido de tonalita,3,convexo,0,347.5192,0.67,0,12.732501,51.487133163265796,0
881,1035.54143544,-566.2323645600001,1125.0,homogenea,porfido de tonalita,3,plano,0,347.5192,0.67,0,12.577936,49.87771873912192,0
882,1065.54143544,-583.5529645600001,1125.0,homogenea,porfido de tonalita,2,concavo,0,347.5192,0.67,0,12.545327,49.242458543871834,0
883,1095.54143544,-600.8735645600001,1125.0,homogenea,porfido de tonalita,3,concavo,0,346.4292,0.67,315,12.443581,48.589955535282826,0
884,1125.54143544,-618.1941645600001,1125.0,homogenea,porfido de tonalita,5,convexo,0,336.4997,0.67,315,13.983962,57.00127089436868,0
885,1274.52053544,-617.2197645599999,1125.0,homogenea,porfido de tonalita,3,concavo,0,317.7189,0.67,328,22.397836,84.0408348534241,0
886,1122.97803544,-634.23016456,1125.0,homogenea,porfido de tonalita,5,convexo,0,300.9917,0.67,315,14.797146,60.72104893223912,0
887,1152.66843544,-634.20876456,1125.0,poco heterogenea,porfido de tonalita,5,convexo,0,311.9187,0.67,320,15.255027,61.78751966067095,0
888,1183.96623544,-634.78236456,1125.0,homogenea,porfido de tonalita,4,plano,1,273.5186,0.67,324,15.452734,62.321081782334346,0
889,1212.70073544,-634.20256456,1125.0,homogenea,porfido de tonalita,4,convexo,0,312.9558,0.67,325,16.249251,65.81023321577702,0
890,1242.69383544,-634.31996456,1125.0,homogenea,porfido de tonalita,3,convexo,0,316.4105,0.67,325,19.384384,79.24846830828115,0
891,1272.52473544,-634.10756456,1125.0,homogenea,porfido de tonalita,3,convexo,0,307.4293,0.67,325,22.338542,90.27291495558619,0
892,1125.87383544,-649.62216456,1125.0,poco heterogenea,porfido de tonalita,5,convexo,0,206.8871,0.67,0,15.875224,65.20025972392779,0
893,1155.52983544,-649.7387645599999,1125.0,homogenea,porfido de tonalita,5,convexo,0,225.3181,0.67,0,16.301616,66.1478347842443,0
894,1186.75943544,-649.94806456,1125.0,homogenea,porfido de tonalita,4,convexo,0,194.6764,0.67,0,16.441516,66.60880207509587,0
895,1216.20163544,-649.72296456,1125.0,homogenea,porfido de tonalita,3,convexo,0,221.8008,0.67,0,17.76961,72.31332030139302,0
896,1245.32343544,-649.82556456,1125.0,homogenea,porfido de tonalita,3,convexo,0,210.2929,0.67,0,20.478764,84.47817126294065,0
897,1275.96813544,-649.53936456,1125.0,homogenea,porfido de tonalita,3,convexo,0,209.2113,0.67,0,23.00729,95.89388444683937,0
898,1126.69603544,-667.96996456,1125.0,poco heterogenea,porfido de tonalita,5,convexo,1,389.6476,0.67,0,17.668682,72.94479642645146,0
899,1156.85393544,-668.27736456,1125.0,homogenea,porfido de tonalita,4,convexo,1,376.8502,0.67,0,17.545474,71.62028048931907,0
900,1187.18933544,-668.42616456,1125.0,homogenea,porfido de tonalita,3,convexo,1,364.4181,0.67,0,17.61661,71.78984403811454,0
901,1216.80563544,-667.71596456,1125.0,homogenea,porfido de tonalita,3,convexo,1,371.9013,0.67,0,18.967176,77.61706260777144,0
902,1246.72043544,-667.7128645600001,1125.0,homogenea,porfido de tonalita,3,convexo,1,393.8812,0.67,0,21.40487,88.83992993363786,0
903,1276.61333544,-667.58936456,1125.0,homogenea,porfido de tonalita,3,muy concavo,1,398.9899,0.67,0,23.665504,79.46656426361587,0
904,1125.40033544,-687.3306645600001,1125.0,homogenea,porfido de tonalita,3,plano,0,322.7614,0.67,0,19.505824,78.7958800852876,0
905,1155.54133544,-687.47616456,1125.0,homogenea,porfido de tonalita,3,plano,0,324.6967,0.67,0,19.283078,77.58394000540524,0
906,1185.06443544,-687.24076456,1125.0,homogenea,porfido de tonalita,3,convexo,0,310.5182,0.67,0,19.32324,79.28344075451399,0
907,1215.58623544,-687.53416456,1125.0,homogenea,porfido de tonalita,3,convexo,0,317.1506,0.67,0,20.332192,83.76195996930538,0
908,1245.39213544,-687.37896456,1125.0,homogenea,porfido de tonalita,3,convexo,0,326.2946,0.67,0,22.168424,92.4500149019505,0
909,1275.81123544,-687.58286456,1125.0,homogenea,porfido de tonalita,3,muy convexo,0,308.5807,0.67,0,24.331352,108.71884919472684,0
910,1122.50663544,-703.37936456,1125.0,homogenea,porfido de tonalita,3,convexo,0,298.5704,0.67,0,20.730356,85.02609681095053,0
911,1153.47203544,-703.55496456,1125.0,homogenea,porfido de tonalita,3,convexo,1,276.2566,0.67,0,21.173266,86.02065355396412,0
912,1183.06473544,-703.70636456,1125.0,homogenea,porfido de tonalita,3,plano,1,299.2041,0.67,0,21.047864,84.73879235779572,0
913,1212.74293544,-703.66506456,1125.0,homogenea,porfido de tonalita,3,plano,1,298.0534,0.67,0,21.653836,87.22586205071983,0
914,1242.98713544,-703.64146456,1125.0,homogenea,porfido de tonalita,3,convexo,1,290.1832,0.67,0,22.61091,94.81184646263593,0
915,1272.75233544,-703.46126456,1125.0,homogenea,porfido de tonalita,3,muy convexo,1,277.8991,0.67,0,24.969976,109.93214743913748,0
916,1125.76493544,-722.0769645600001,1125.0,homogenea,porfido de tonalita,3,plano,0,359.2245,0.67,0,21.96563,87.86252,0
917,1155.51963544,-722.33586456,1125.0,homogenea,porfido de tonalita,3,plano,0,350.8656,0.67,0,22.357092,89.428368,0
918,1185.56893544,-722.33546456,1125.0,homogenea,porfido de tonalita,3,plano,0,364.6598,0.67,0,22.12218,88.48872,0
919,1215.28253544,-722.00026456,1125.0,homogenea,porfido de tonalita,3,plano,0,350.9499,0.67,0,22.589134,90.356536,0
920,1455.99183544,-277.19076456,1125.0,poco heterogenea,porfido de tonalita,1,concavo,0,142.8138,0.67,287,20.85708,82.2307558056498,0
