fecha,ley_cut,ley_cola,ley_conc,tratamiento
2022-12-17,0.5850505184796121,0.0422499350336793,29.94836739169227,33698.386990094186
2022-12-18,0.5390585067578487,0.03895546877498,29.66907844278548,33234.325481669104
2022-12-19,0.5081901039514277,0.0387059679047928,29.48846299118465,31265.75784810384
2022-12-20,0.1450746517628431,0.0115351346062703,8.000634761651357,21259.71609822685
2022-12-21,0.5845809879195359,0.0454938367526563,30.49541563987732,32704.184996922813
2022-12-22,0.5257182290984524,0.0478369788939339,30.123628207047783,28879.152285303207
2022-12-23,0.6649665795059668,0.0519451823383051,27.65413108931648,32434.142795817057
2022-12-24,0.6885533840912911,0.0496081814092272,30.004235565662384,30805.723772176105
2022-12-25,0.7530124985716409,0.0497820099375934,30.30512332121531,33032.99850260417
2022-12-26,0.6481675332205162,0.0508745440618237,30.116766338878207,31639.0023824056
2022-12-27,0.4583346359845664,0.0487088542328111,31.79180566072464,30047.55201815356
2022-12-28,0.5543048618982235,0.0537920571191028,30.85337205462985,31204.27008921305
2022-12-29,0.5881686636971103,0.0529447481838157,29.77374873161316,30686.504067230228
2022-12-30,0.5523830722603533,0.0510788845260523,30.19780393176609,29524.567158253987
2022-12-31,0.5320078997976251,0.0435879336023288,30.54536430703269,30516.10028095245
